96	4	Pendirian Yayasan	f	4000000	36	6250000	https://api.whatsapp.com/send?phone=628887127000&text=Halo%20MinGans!%20Aku%20mau%20konsultasi%20terkait%20Pendirian%20Yayasan%20nih!%20	2025-11-11 09:32:04.972	2025-11-11 09:32:04.972
97	4	Pendirian Perkumpulan/Asosiasi	f	4000000	36	6250000	https://api.whatsapp.com/send?phone=628887127000&text=Halo%20MinGans!%20Aku%20mau%20konsultasi%20terkait%20Pendirian%20Asosiasi/Perkumpulan%20nih!%20	2025-11-11 09:32:05.782	2025-11-11 09:32:05.782
98	4	Pendirian Firma Hukum	f	3000000	36	4687500	https://api.whatsapp.com/send?phone=628887127000&text=Halo%20MinGans!%20Aku%20mau%20konsultasi%20terkait%20Pendirian%20Firma%20Hukum%20nih!%20	2025-11-11 09:32:06.495	2025-11-11 09:32:06.495
247	9	Jasa Akuntansi (Kontrak) Omzet < 2,5 M (1 Tahun)	f	800000	36	1250000	https://api.whatsapp.com/send?phone=628887127000&text=Halo!%20Saya%20mau%20konsultasi%20terkait%20Jasa%20Akuntansi%20(Kontrak)%20Omzet%20Kurang%20dari%202,5%20M%20(1%20Tahun)!	2025-11-13 08:39:51.934	2025-11-13 08:39:51.934
248	2	Pengurusan NIB (Nomor Induk Berusaha)	f	500000	50	1000000	https://api.whatsapp.com/send?phone=628887127000&text=Halo%20MinGans!%20Aku%20mau%20konsultasi%20terkait%20Pengurusan%20NIB%20nih!%20	2025-11-14 04:09:29.306	2025-11-14 04:09:29.306
249	1	Pengurusan NIB (Nomor Induk Berusaha)	f	500000	50	1000000	https://api.whatsapp.com/send?phone=628887127000&text=Halo%20MinGans!%20Aku%20mau%20konsultasi%20terkait%20Pengurusan%20NIB%20nih!%20	2025-11-14 04:09:29.709	2025-11-14 04:09:29.709
146	9	Jasa Akuntansi (Kontrak) Omzet 5M s/d 7,5M (1 Tahun)	f	1800000	36	2813000	https://api.whatsapp.com/send?phone=628887127000&text=Halo!%20Saya%20mau%20konsultasi%20terkait%20Jasa%20Akuntansi%20(Kontrak)%20Omzet%205M%20s/d%207,5M%20(1%20Tahun)!	2025-11-11 09:46:57.884	2025-11-13 09:50:16.567
156	6	Pengurusan SBUJK Skala Menengah	t	11000000	36	17188000	https://api.whatsapp.com/send?phone=628887127000&text=Halo!%20Saya%20mau%20konsultasi%20terkait%20pengurusan%20SBUJK%20Skala%20Menengah!	2025-11-11 09:47:04.848	2025-11-13 10:02:19.163
144	9	Jasa Akuntansi (Kontrak) Omzet Kurang dari 2,5 M (1 Tahun)	t	800000	36	1250000	https://api.whatsapp.com/send?phone=628887127000&text=Halo!%20Saya%20mau%20konsultasi%20terkait%20Jasa%20Akuntansi%20(Kontrak)%20Omzet%20Kurang%20dari%202,5%20M%20(1%20Tahun)!	2025-11-11 09:46:56.892	2025-11-13 09:55:25.932
161	6	ISO 9001 Terakreditasi IAS/IAF	t	9500000	36	14844000	https://api.whatsapp.com/send?phone=628887127000&text=Halo!%20Saya%20mau%20konsultasi%20terkait%20ISO%209001%20Terakreditasi%20IAS/IAF!	2025-11-11 09:47:05.957	2025-11-13 10:01:49.422
145	9	Jasa Akuntansi (Kontrak) Omzet 2,5M s/d 5M (1 Tahun)	f	1300000	36	2031250	https://api.whatsapp.com/send?phone=628887127000&text=Halo!%20Saya%20mau%20konsultasi%20terkait%20Jasa%20Akuntansi%20(Kontrak)%20Omzet%202,5M%20s/d%205M%20(1%20Tahun)!	2025-11-11 09:46:57.448	2025-11-11 09:46:57.448
147	9	Jasa Akuntansi (Kontrak) Omzet 7,5M s/d 10M (1 Tahun)	f	2300000	36	3593750	https://api.whatsapp.com/send?phone=628887127000&text=Halo!%20Saya%20mau%20konsultasi%20terkait%20Jasa%20Akuntansi%20(Kontrak)%20Omzet%207,5M%20s/d%2010M%20(1%20Tahun)!	2025-11-11 09:46:58.273	2025-11-11 09:46:58.273
148	9	Jasa Akuntansi (Kontrak) Omzet 10M s/d 12,5M (1 Tahun)	f	2800000	36	4375000	https://api.whatsapp.com/send?phone=628887127000&text=Halo!%20Saya%20mau%20konsultasi%20terkait%20Jasa%20Akuntansi%20(Kontrak)%20Omzet%2010M%20s/d%2012,5M%20(1%20Tahun)!	2025-11-11 09:46:58.659	2025-11-11 09:46:58.659
149	9	Jasa Akuntansi (Kontrak) Omzet 12,5M s/d 15M (1 Tahun)	f	3300000	36	5156250	https://api.whatsapp.com/send?phone=628887127000&text=Halo!%20Saya%20mau%20konsultasi%20terkait%20Jasa%20Akuntansi%20(Kontrak)%20Omzet%2012,5M%20s/d%2015M%20(1%20Tahun)!	2025-11-11 09:46:59.2	2025-11-11 09:46:59.2
99	5	Pengurusan HAKI(Merek, Hak Cipta, Paten, dll.)	f	3800000	36	5938000	https://api.whatsapp.com/send?phone=628887127000&text=Halo%20MinGans!%20Aku%20mau%20konsultasi%20terkait%20Pengurusan%20HAKI%20nih!%20	2025-11-11 09:32:07.232	2025-11-20 06:25:46.387
47	1	PT LENGKAP + WEBSITE COMPANY	t	6500000	36	10156000	https://api.whatsapp.com/send?phone=628887127000&text=Halo%20MinGans!%20Aku%20mau%20konsultasi%20terkait%20Pembuatan%20PT%20nih!%20	2025-11-11 09:15:20.611	2025-12-01 08:55:17.832
44	1	PT DASAR	t	4500000	36	7031250	https://api.whatsapp.com/send?phone=628887127000&text=Halo%20MinGans!%20Aku%20mau%20konsultasi%20terkait%20Pembuatan%20PT%20nih!%20	2025-11-11 09:15:16.723	2025-12-02 02:20:16.572
50	1	PAKET GOLD PT PERORANGAN	f	1500000	36	2343750	https://api.whatsapp.com/send?phone=628887127000&text=Halo%20MinGans!%20Aku%20mau%20konsultasi%20terkait%20Pembuatan%20PT%20nih!%20	2025-11-11 09:15:24.258	2025-12-02 02:18:11.094
46	1	PT LENGKAP + PKP	f	6000000	36	9375000	https://api.whatsapp.com/send?phone=628887127000&text=Halo%20MinGans!%20Aku%20mau%20konsultasi%20terkait%20Pembuatan%20PT%20nih!%20	2025-11-11 09:15:19.501	2025-12-02 02:17:24.703
56	10	VIRTUAL OFFICE	f	2650000	20	3312500	https://api.whatsapp.com/send?phone=628887127000&text=Halo%20MinGans!%20Aku%20mau%20konsultasi%20terkait%20Virtual%20Office%20nih!%20	2025-11-11 09:15:30.862	2025-12-02 03:30:27.578
49	1	PAKET SILVER PT PERORANGAN	f	600000	36	937500	https://api.whatsapp.com/send?phone=628887127000&text=Halo%20MinGans!%20Aku%20mau%20konsultasi%20terkait%20Pembuatan%20PT%20nih!%20	2025-11-11 09:15:22.816	2025-12-02 02:18:56.503
45	1	PT LENGKAP	t	5000000	36	7812500	https://api.whatsapp.com/send?phone=628887127000&text=Halo%20MinGans!%20Aku%20mau%20konsultasi%20terkait%20Pembuatan%20PT%20nih!%20	2025-11-11 09:15:18.366	2025-12-02 02:19:41.065
150	9	Jasa Akuntansi (Kontrak) Omzet 15M s/d 17,5M (1 Tahun)	f	3800000	36	5937500	https://api.whatsapp.com/send?phone=628887127000&text=Halo!%20Saya%20mau%20konsultasi%20terkait%20Jasa%20Akuntansi%20(Kontrak)%20Omzet%2015M%20s/d%2017,5M%20(1%20Tahun)!	2025-11-11 09:46:59.597	2025-11-11 09:46:59.597
142	11	Virtual Office Space Lite	t	1900000	33	2836000	https://api.whatsapp.com/send?phone=628871510044&text=Halo%20MinGans!%20Aku%20mau%20konsultasi%20terkait%20Virtual%20Office%20Space%20Lite%20nih!%20	2025-11-11 09:46:54.967	2026-04-08 06:07:36.298
151	9	Jasa Akuntansi (Kontrak) Omzet 17,5M s/d 20M (1 Tahun)	f	4300000	36	6718750	https://api.whatsapp.com/send?phone=628887127000&text=Halo!%20Saya%20mau%20konsultasi%20terkait%20Jasa%20Akuntansi%20(Kontrak)%20Omzet%2017,5M%20s/d%2020M%20(1%20Tahun)!	2025-11-11 09:46:59.994	2025-11-11 09:46:59.994
152	9	Jasa Akuntansi (Kontrak) Omzet 20M s/d 25M (1 Tahun)	f	4800000	36	7500000	https://api.whatsapp.com/send?phone=628887127000&text=Halo!%20Saya%20mau%20konsultasi%20terkait%20Jasa%20Akuntansi%20(Kontrak)%20Omzet%2020M%20s/d%2025M%20(1%20Tahun)!	2025-11-11 09:47:00.867	2025-11-11 09:47:00.867
153	9	Jasa Akuntansi (Kontrak) Omzet 25M s/d 30M (1 Tahun)	f	5300000	36	8281250	https://api.whatsapp.com/send?phone=628887127000&text=Halo!%20Saya%20mau%20konsultasi%20terkait%20Jasa%20Akuntansi%20(Kontrak)%20Omzet%2025M%20s/d%2030M%20(1%20Tahun)!	2025-11-11 09:47:03.942	2025-11-11 09:47:03.942
154	6	Pengurusan Izin SKPL A	f	3500000	36	5468750	https://api.whatsapp.com/send?phone=628887127000&text=Halo!%20Saya%20mau%20konsultasi%20terkait%20pengurusan%20Izin%20SKPL%20A!	2025-11-11 09:47:04.349	2025-11-11 09:47:04.349
155	6	Pengurusan SBUJK Skala Kecil	f	9000000	36	14062500	https://api.whatsapp.com/send?phone=628887127000&text=Halo!%20Saya%20mau%20konsultasi%20terkait%20pengurusan%20SBUJK%20Skala%20Kecil!	2025-11-11 09:47:04.577	2025-11-11 09:47:04.577
157	6	Pengurusan SBUJK Skala Besar	f	15000000	36	23437500	https://api.whatsapp.com/send?phone=628887127000&text=Halo!%20Saya%20mau%20konsultasi%20terkait%20pengurusan%20SBUJK%20Skala%20Besar!	2025-11-11 09:47:05.079	2025-11-11 09:47:05.079
158	6	Sertifikat Kompetensi Kerja (SKK) Jenjang 4-6	f	3500000	36	5468750	https://api.whatsapp.com/send?phone=628887127000&text=Halo!%20Saya%20mau%20konsultasi%20terkait%20Sertifikat%20Kompetensi%20Kerja%20(SKK)%20Jenjang%204-6!	2025-11-11 09:47:05.293	2025-11-11 09:47:05.293
159	6	Sertifikat Kompetensi Kerja (SKK) Jenjang 7	f	5000000	36	7812500	https://api.whatsapp.com/send?phone=628887127000&text=Halo!%20Saya%20mau%20konsultasi%20terkait%20Sertifikat%20Kompetensi%20Kerja%20(SKK)%20Jenjang%207!	2025-11-11 09:47:05.522	2025-11-11 09:47:05.522
160	6	Sertifikat Kompetensi Kerja (SKK) Jenjang 8-9	f	6000000	36	9375000	https://api.whatsapp.com/send?phone=628887127000&text=Halo!%20Saya%20mau%20konsultasi%20terkait%20Sertifikat%20Kompetensi%20Kerja%20(SKK)%20Jenjang%208-9!	2025-11-11 09:47:05.742	2025-11-11 09:47:05.742
162	6	ISO 45001 Terakreditasi IAS/IAF	f	12500000	36	19531250	https://api.whatsapp.com/send?phone=628887127000&text=Halo!%20Saya%20mau%20konsultasi%20terkait%20ISO%2045001%20Terakreditasi%20IAS/IAF!	2025-11-11 09:47:06.166	2025-11-11 09:47:06.166
163	6	ISO 37001 Smap Akreditasi KAN	f	45000000	36	70312500	https://api.whatsapp.com/send?phone=628887127000&text=Halo!%20Saya%20mau%20konsultasi%20terkait%20ISO%2037001%20Smap%20Akreditasi%20KAN!	2025-11-11 09:47:06.475	2025-11-11 09:47:06.475
164	6	ISO 37001 Smap Akreditasi IAS/IAF	f	19500000	36	30468750	https://api.whatsapp.com/send?phone=628887127000&text=Halo!%20Saya%20mau%20konsultasi%20terkait%20ISO%2037001%20Smap%20Akreditasi%20IAS/IAF!	2025-11-11 09:47:06.701	2025-11-11 09:47:06.701
165	6	Audit Barcode Untuk Izin SBU Skala Menengah dan Besar	f	17500000	36	27343750	https://api.whatsapp.com/send?phone=628887127000&text=Halo!%20Saya%20mau%20konsultasi%20terkait%20Audit%20Barcode%20Untuk%20Izin%20SBU!	2025-11-11 09:47:06.887	2025-11-11 09:47:06.887
166	6	Sistem Manajemen Keselamatan Dan Kesehatan Kerja (SMK3)	f	27500000	36	42968750	https://api.whatsapp.com/send?phone=628887127000&text=Halo!%20Saya%20mau%20konsultasi%20terkait%20Sistem%20Manajemen%20Keselamatan%20Dan%20Kesehatan%20Kerja%20(SMK3)!	2025-11-11 09:47:07.072	2025-11-11 09:47:07.072
172	3	Company Business E-Commerce	f	0	30	0	https://api.whatsapp.com/send?phone=628887127000&text=Halo%20MinGans!%20Aku%20mau%20konsultasi%20terkait%20pembuatan%20Website%20nih!%20	2025-11-12 03:23:28.859	2025-11-12 03:23:28.859
285	1	PT PMA (Penanaman Modal Asing)	f	8500000	36	13281000	https://api.whatsapp.com/send?phone=628887127000&text=Halo%20MinGans!%20Aku%20mau%20konsultasi%20terkait%20Pembuatan%20PT%20PMA%20nih!%20	2025-11-20 06:29:24.674	2025-11-21 03:40:00.518
6	3	Dynamic Data Company Profile	f	0	30	0	https://api.whatsapp.com/send?phone=628887127000&text=Halo%20MinGans!%20Aku%20mau%20konsultasi%20terkait%20pembuatan%20Website%20nih!%20	2025-11-06 06:37:50.435	2025-12-03 08:03:57.362
286	11	Ruang Meeting Besar	t	229000	33	342000	https://api.whatsapp.com/send?phone=628871510044&text=Halo%20MinGans!%20Aku%20mau%20konsultasi%20terkait%20Ruang%20Meeting%20Besar%20nih!%20	2026-01-08 08:03:25.252	2026-01-08 08:06:09.788
287	11	Ruang Meeting Kecil	t	149000	33	222000	https://api.whatsapp.com/send?phone=628871510044&text=Halo%20MinGans!%20Aku%20mau%20konsultasi%20terkait%20Ruang%20Meeting%20Besar%20nih!%20	2026-01-08 08:09:27.37	2026-01-08 08:09:27.37
268	8	Pelaporan SPT Masa Tahunan Badan Usaha (Omzet) 1 Tahun	f	1000000	36	1563000	https://api.whatsapp.com/send?phone=628887127000&text=Halo!%20Saya%20mau%20konsultasi%20terkait%20Pelaporan%20SPT%20Masa%20Tahunan%20Badan%20Usaha%20(Omzet)%201%20Tahun!	2025-11-14 07:01:29.461	2026-01-26 09:15:22.798
265	8	Pelaporan SPT Masa Tahunan Pribadi (Non Pegawai Omzet) 1 Tahun	f	200000	36	313000	https://api.whatsapp.com/send?phone=628887127000&text=Halo!%20Saya%20mau%20konsultasi%20terkait%20Pelaporan%20SPT%20Masa%20Tahunan%20Pribadi%20(Non%20Pegawai%20Omzet)%201%20Tahun!	2025-11-14 07:01:27.069	2026-01-26 09:18:59.75
143	11	Virtual Office Space Core	t	2900000	33	4328000	https://api.whatsapp.com/send?phone=628871510044&text=Halo%20MinGans!%20Aku%20mau%20konsultasi%20terkait%20Virtual%20Office%20Space%20Core%20nih!%20	2025-11-11 09:46:55.921	2026-04-08 06:08:22.425
\.


